no,구,구분,읍면동명,투표구명,투표소,주소,선거인수,투표수,PYS,OSH,SJH,HKY,OTY,LSB,BYK,KJA,SMS,JDH,LDY,SJY,계,무효,기권수
1951,Gangnam,투표소,DCH4,대치4동제1투,"대치4동문화센터(1층, 어린이교실)",서울특별시 강남구 도곡로77길 23(대치동),3432,1383,399,915,7,17,1,4,1,19,3,0,0,7,1373,10,2049
1952,Gangnam,투표소,DCH4,대치4동제2투,"도곡초등학교 꿈누리관(2층, 식당)",서울특별시 강남구 선릉로64길 33(대치동),3692,1682,514,1105,9,20,1,7,0,6,2,0,0,3,1667,15,2010
1953,Gangnam,투표소,DCH4,대치4동제3투,"대치4동문화센터(대치4동주민센터 5층, 다목적홀)",서울특별시 강남구 도곡로77길 23(대치동),3317,1323,277,998,1,15,0,3,0,14,1,1,0,4,1314,9,1994
1954,Gangnam,투표소,DCH4,대치4동제4투,"도곡초등학교 꿈누리관(3층, 체육관)",서울특별시 강남구 선릉로64길 33(대치동),3639,1236,346,842,5,7,0,6,0,7,2,0,0,9,1224,12,2403
1955,Gangnam,투표소,YS1,역삼1동제1투,"충현복지관(1층, 주차장)",서울특별시 강남구 논현로98길 16(역삼동),3707,1173,338,788,1,16,1,7,0,10,1,0,1,5,1168,5,2534
1956,Gangnam,투표소,YS1,역삼1동제2투,"국립어린이청소년도서관(1층, 주차장)",서울특별시 강남구 테헤란로7길 21(역삼동),3145,1006,287,678,4,15,0,1,0,11,2,2,0,3,1003,3,2139
1957,Gangnam,투표소,YS1,역삼1동제3투,"서울상록회관(1층, 주차장)",서울특별시 강남구 언주로 508(역삼동),3703,1179,390,737,5,13,1,2,0,8,1,0,1,8,1166,13,2524
1958,Gangnam,투표소,YS1,역삼1동제4투,"강남시니어플라자 (2층, 식당)",서울특별시 강남구 봉은사로 332(역삼동),4145,1452,384,1020,5,18,2,2,0,6,1,0,1,3,1442,10,2693
1959,Gangnam,투표소,YS1,역삼1동제5투,"역삼1문화센터(역삼1동주민센터 3층, 회의실)",서울특별시 강남구 역삼로7길 16(역삼동),4734,1306,368,869,7,24,0,3,0,18,3,0,0,5,1297,9,3428
1960,Gangnam,투표소,YS1,역삼1동제6투,"역삼1문화센터(역삼1동주민센터 1층, 전시실)",서울특별시 강남구 역삼로7길 16(역삼동),3446,1244,366,822,5,16,1,4,0,11,2,1,0,4,1232,12,2202
1961,Gangnam,투표소,YS1,역삼1동제7투,"역삼초등학교(1층, 도서관)",서울특별시 강남구 강남대로66길 21(역삼동),5327,1978,476,1398,12,26,5,6,0,21,5,3,0,8,1960,18,3349
1962,Gangnam,투표소,YS2,역삼2동제1투,"역삼2동주민센터(4층, 강당)",서울특별시 강남구 도곡로43길 25(역삼동),3805,1885,346,1494,5,10,1,2,0,9,1,0,1,7,1876,9,1920
1963,Gangnam,투표소,YS2,역삼2동제2투,"진선여자고등학교(1층, 로비)",서울특별시 강남구 선릉로85길 27(역삼동),3682,2052,362,1645,7,12,2,1,0,7,3,0,0,3,2042,10,1630
1964,Gangnam,투표소,YS2,역삼2동제3투,"여성기업종합지원센터(1층, 강의실)",서울특별시 강남구 역삼로 221(역삼동),4588,1632,445,1122,14,15,4,4,0,13,1,0,0,3,1621,11,2956
1965,Gangnam,투표소,YS2,역삼2동제4투,"역삼청소년수련관(1층, 누리터)",서울특별시 강남구 논현로64길 7(역삼동),3834,1609,504,1031,13,19,1,7,0,18,2,0,2,6,1603,6,2225
1966,Gangnam,투표소,YS2,역삼2동제5투,"역삼중학교(1층, 행복교실)",서울특별시 강남구 도곡로43길 10(역삼동),3181,1569,362,1168,5,9,1,2,0,5,3,0,0,7,1562,7,1612
1967,Gangnam,투표소,YS2,역삼2동제6투,"도성초등학교 후관동(1층, 과학실)",서울특별시 강남구 역삼로 313(역삼동),3629,2198,321,1843,6,13,1,2,0,2,0,1,0,5,2194,4,1431
1968,Gangnam,투표소,DK1,도곡1동제1투,"도곡중학교(1층, 미술실)",서울특별시 강남구 언주로57길 31(도곡동),1517,940,155,765,3,6,0,0,0,6,1,0,0,0,936,4,577
1969,Gangnam,투표소,DK1,도곡1동제2투,"도곡정보문화도서관(2층, 도곡1동주민센터)",서울특별시 강남구 도곡로18길 57(도곡1동),3289,1826,325,1459,5,13,1,2,0,6,6,0,0,1,1818,8,1463
1970,Gangnam,투표소,DK1,도곡1동제3투,"도곡정보문화도서관(지하1층, 강당)",서울특별시 강남구 도곡로18길 57(도곡동),3041,1777,370,1370,8,5,2,2,0,10,2,0,0,5,1774,3,1264
1971,Gangnam,투표소,DK1,도곡1동제4투,"언주초등학교(1층, 로비)",서울특별시 강남구 남부순환로363길 19(도곡동),3602,1646,454,1126,9,11,1,5,0,14,6,1,2,4,1633,13,1956
1972,Gangnam,투표소,DK1,도곡1동제5투,매봉산실내배드민턴장(1층),서울특별시 강남구 남부순환로 2711(도곡동),2055,1213,175,1009,3,10,1,1,0,3,2,0,0,2,1206,7,842
1973,Gangnam,투표소,DK2,도곡2동제1투,"도곡2동주민센터(4층, 오유아트홀)",서울특별시 강남구 남부순환로378길 34-9(도곡동),2082,924,187,696,6,16,0,0,0,11,2,0,1,1,920,4,1158
1974,Gangnam,투표소,DK2,도곡2동제2투,"대치중학교(1층, 다목적실)",서울특별시 강남구 남부순환로378길 39(도곡동),2727,1594,201,1358,6,8,4,0,0,7,1,0,0,6,1591,3,1133
1975,Gangnam,투표소,DK2,도곡2동제3투,"타워팰리스1차 C동(1층, 주민회의실)","서울특별시 강남구 언주로30길 56(도곡동, 타워팰리스)",2700,1821,112,1700,0,2,1,0,0,2,0,0,0,3,1820,1,879
1976,Gangnam,투표소,DK2,도곡2동제4투,"타워팰리스1차 B동(1층, 주민회의실)","서울특별시 강남구 언주로30길 56(도곡동, 타워팰리스)",3730,2565,182,2350,6,3,0,0,0,7,2,0,0,5,2555,10,1165
1977,Gangnam,투표소,DK2,도곡2동제5투,"숙명여고 교육정보관(1층, 복도)",서울특별시 강남구 남부순환로 2807(도곡동),3382,2037,243,1745,9,11,3,2,0,8,2,1,0,5,2029,8,1345
1978,Gangnam,투표소,DK2,도곡2동제6투,"도곡렉슬아파트 302동(1층, 컨퍼런스홀)","서울특별시 강남구 선릉로 221(도곡동, 도곡렉슬아파트)",3680,2386,312,2033,6,12,0,2,0,9,1,1,0,4,2380,6,1294
1979,Gangnam,투표소,DK2,도곡2동제7투,"도곡렉슬아파트 209동(1층, 갤러리앤이벤트홀)","서울특별시 강남구 선릉로 221(도곡동, 도곡렉슬아파트)",3389,2141,357,1741,6,7,2,4,0,8,1,0,0,7,2133,8,1248
1980,Gangnam,투표소,KP1,개포1동제1투,"개포1동주민센터(2층, 회의실)","서울특별시 강남구 개포로 303(개포동, 현대1차상가)",1918,1013,111,889,1,3,0,2,0,5,0,0,0,2,1013,0,905
1981,Gangnam,투표소,KP1,개포1동제2투,"구룡중학교 본관(1층, 시청각실)",서울특별시 강남구 선릉로 103(개포동),1331,918,96,806,2,9,1,0,0,1,0,1,0,0,916,2,413
1982,Gangnam,투표소,KP1,개포1동제3투,구룡마을 주민지원실(1층),서울특별시 강남구 양재대로 478(개포동),993,543,249,275,1,7,0,2,2,1,0,0,0,0,537,6,450
1983,Gangnam,투표소,KP2,개포2동제1투,"개포2동주민센터(지하1층, 다목적공연장)",서울특별시 강남구 개포로 511(개포동),3095,1690,288,1356,7,10,0,2,0,8,5,0,1,4,1681,9,1405
1984,Gangnam,투표소,KP2,개포2동제2투,"개포주공5단지관리사무소(1층, 사무실)","서울특별시 강남구 삼성로4길 17(개포동, 주공아파트)",2477,1583,284,1258,6,12,1,4,0,4,1,0,1,2,1573,10,894
1985,Gangnam,투표소,KP2,개포2동제3투,"디에이치아너힐스 클럽컬리넌(지하2층, 실내체육관)","서울특별시 강남구 삼성로 11(개포동, 디에이치 아너힐즈)",2573,1782,272,1473,3,9,1,5,0,8,1,0,0,1,1773,9,791
1986,Gangnam,투표소,KP2,개포2동제4투,"래미안블레스티지 컬쳐센터(1층, 멀티룸)","서울특별시 강남구 선릉로 8(개포동, 래미안블레스티지)",3642,2375,384,1957,3,12,1,1,0,8,1,0,0,2,2369,6,1267
1987,Gangnam,투표소,KP2,개포2동제5투,"개일초등학교(1층, 제1과학실)",서울특별시 강남구 개포로 401(개포동),2320,1274,242,997,7,6,1,0,0,8,3,2,0,3,1269,5,1046
